Date,AT6,AT1,AT2,AT3,AT4,AT5,SWBC1,SWBC2,SWBC3,SWBC4,SWBC5,SWBC6,SWBC7,SWBC8,SWBC9,SWBC10,SWBC11,SWBC12,SWBC13,SWBC14,SWBC15
6/25/2000,19.91582492,1.820586819,1.432918933,-1.952861953,-0.037878787,1.721380473,1.871185,0.169448,2.038178,2.315822,0.79906,2.824527,1.690319,3.274752,2.289169,2.502037,0.269619,1.840386,1.281637,0.311576,1.206305
6/26/2000,22.09150327,3.535947713,3.645001209,1.161551577,-1.286632933,2.938725489,1.871185,0.169448,2.038178,2.315838,0.79906,2.824527,1.690319,3.274964,2.28917,2.502041,0.269619,1.840426,1.281653,0.311576,1.206306
6/27/2000,18.40686275,2.079702251,2.77194211,0.5566212,-1.064463419,2.351307191,1.871185,0.169448,2.038178,2.315838,0.79906,2.824527,1.690319,3.274964,2.28917,2.502041,0.269619,1.840426,1.281653,0.311576,1.206306
6/28/2000,17.60620915,1.402505446,2.635971056,0.045822677,-0.682321315,2.633986929,1.871185,0.169448,2.038178,2.315838,0.79906,2.824527,1.690319,3.274964,2.28917,2.502041,0.269619,1.840426,1.281653,0.311576,1.206306
6/29/2000,16.66666667,0.246913578,1.577380951,-0.676328502,0.277777777,1.833333333,1.871185,0.169448,2.038178,2.315838,0.79906,2.824527,1.690319,3.274964,2.28917,2.502041,0.269619,1.840426,1.281653,0.311576,1.206306
6/30/2000,17.33164983,-0.291806958,-0.332959223,-2.221490265,-0.257955902,1.345538721,1.871185,0.169448,2.038178,2.315838,0.79906,2.824527,1.690319,3.274964,2.28917,2.502041,0.269619,1.840426,1.281653,0.311576,1.206306
7/1/2000,21.11111111,-0.679012345,-0.869565217,-1.19047619,-0.40229885,0.777777778,1.871185,0.169448,2.038178,2.315838,0.79906,2.824527,1.690319,3.274967,2.28917,2.502041,0.269619,1.840437,1.281653,0.311576,1.206306
7/2/2000,22.3989899,1.719977553,-0.040623628,0.517676768,-0.062695925,0.204545454,1.871189,0.169448,2.038288,2.315838,0.79906,2.824684,1.690319,3.275476,2.289263,2.502692,0.269619,1.840606,1.281653,0.311576,1.206306
7/3/2000,18.97306397,5.223063974,1.561952863,-1.0873225,-2.508417509,2.195286195,1.87134,0.169448,2.041348,2.315838,0.79906,2.832134,1.690319,3.275476,2.291119,2.511096,0.269619,1.840606,1.282119,0.311576,1.206378
7/4/2000,19.78114478,3.886083053,-0.12996633,-0.963804714,1.035934053,0.53114478,1.87134,0.169448,2.041348,2.315838,0.79906,2.832134,1.690319,3.275476,2.291119,2.511096,0.269619,1.840606,1.282119,0.311576,1.206378
7/5/2000,21.01851852,3.518518517,-0.1994302,-0.805152979,0.657407407,-0.162037037,1.87134,0.169448,2.041348,2.315838,0.79906,2.832134,1.690319,3.275476,2.291119,2.511096,0.269619,1.840606,1.282119,0.311576,1.206378
7/6/2000,22.27941177,6.291757444,2.734967321,-0.063583405,0.159041394,2.126633989,1.87134,0.169448,2.041348,2.315838,0.79906,2.832134,1.690319,3.275476,2.291119,2.511096,0.269619,1.840606,1.282119,0.311576,1.206378
7/7/2000,18.72895623,4.500561167,1.111434862,-1.391816718,-2.095117845,1.340067341,1.87134,0.169448,2.041348,2.315838,0.79906,2.832134,1.690319,3.279069,2.291119,2.511096,0.269619,1.840606,1.282119,0.311576,1.206378
7/8/2000,19.36868687,2.875631313,-0.475757576,-3.952020202,-0.947405086,2.146464647,1.87827,0.169448,2.078818,2.339358,0.79906,2.832695,1.692954,3.373403,2.310628,2.522909,0.269619,1.861272,1.292282,0.311576,1.21419
7/9/2000,22.1043771,1.826599327,-1.113215488,-1.999158249,-0.443515615,2.104377105,1.886191,0.16956,2.149515,2.446056,0.79906,2.894683,1.736929,3.452046,2.364477,2.571853,0.269619,1.918868,1.315696,0.311576,1.2473
7/10/2000,23.81535948,2.117828612,0.962795374,0.014854425,-0.601307191,1.593137254,1.89021,0.16956,2.160963,2.462969,0.79906,2.954857,1.746326,3.452046,2.375346,2.622904,0.269652,1.922833,1.329067,0.311576,1.255521
7/11/2000,21.20915033,4.696804647,0.877953745,-0.880221654,-0.374183006,0.975232198,1.89021,0.16956,2.16098,2.462969,0.79906,2.954857,1.748133,3.452046,2.375432,2.622904,0.269652,1.923001,1.329301,0.311576,1.255884
7/12/2000,21.41414141,3.574635241,0.506021757,-0.037878788,0.191919192,1.077884106,1.89021,0.16956,2.160986,2.462971,0.79906,2.954857,1.74839,3.452046,2.37545,2.622904,0.269652,1.923007,1.329316,0.311576,1.255975
7/13/2000,21.02941176,-0.776143791,-1.021870288,-2.753657019,-0.498366014,0.868593052,1.89021,0.16956,2.160986,2.462971,0.79906,2.954857,1.74839,3.452046,2.37545,2.622904,0.269652,1.923007,1.329316,0.311576,1.255975
7/14/2000,24.17508418,0.925084176,1.311836313,0.274117993,-0.287878787,1.982101719,1.89021,0.16956,2.160986,2.462971,0.79906,2.954857,1.74839,3.452046,2.37545,2.622904,0.269652,1.923007,1.329316,0.311576,1.255975
7/15/2000,22.28114478,2.034231201,1.508197921,0.298821548,-0.209276676,1.901027821,1.89021,0.16956,2.160986,2.462971,0.79906,2.954857,1.74839,3.452046,2.37545,2.622904,0.269652,1.923007,1.329316,0.311576,1.255975
7/16/2000,20.74915825,1.057800223,-0.142045456,-1.301106303,-0.256588878,1.158514973,1.89021,0.16956,2.160986,2.462971,0.79906,2.954857,1.74839,3.452046,2.37545,2.622904,0.269652,1.923007,1.329316,0.311576,1.255975
7/17/2000,22.95751634,2.735294119,2.423328306,0.987819371,-0.227668844,1.977984177,1.89021,0.16956,2.160986,2.462971,0.79906,2.954857,1.74839,3.452046,2.37545,2.622904,0.269652,1.923007,1.329316,0.311576,1.255975
7/18/2000,17.90849673,3.102941177,4.083710407,1.923648247,-2.878540304,2.630718954,1.89021,0.16956,2.160986,2.462971,0.79906,2.954857,1.74839,3.452046,2.37545,2.622904,0.269652,1.923007,1.329316,0.311576,1.255975
7/19/2000,14.32189543,1.238562092,1.512066365,-1.726084373,-2.705882351,3.57628139,1.89021,0.16956,2.160986,2.462971,0.79906,2.954857,1.74839,3.452046,2.37545,2.622904,0.269652,1.923007,1.329316,0.311576,1.255975
7/20/2000,16.87908497,-0.426470589,-0.150829564,-0.910770107,0.175381263,1.104231165,1.89021,0.16956,2.160986,2.462971,0.79906,2.954857,1.74839,3.452046,2.37545,2.622904,0.269652,1.923007,1.329316,0.311576,1.255975
7/21/2000,16.77609428,-1.001683503,1.498316498,0.084175083,-0.964646465,1.790714158,1.89021,0.16956,2.160986,2.462971,0.79906,2.954857,1.74839,3.452046,2.37545,2.622904,0.269652,1.923007,1.329316,0.311576,1.255975
7/22/2000,16.64983165,0.260942761,0.840652906,-0.55976431,-0.965110879,2.790182527,1.89021,0.16956,2.160986,2.462971,0.79906,2.954857,1.74839,3.452046,2.37545,2.622904,0.269652,1.923007,1.329316,0.311576,1.255975
7/23/2000,16.06060606,-1.377665544,-2.028282828,-1.957070706,-0.270811563,1.791600214,1.89021,0.16956,2.160986,2.462971,0.79906,2.954857,1.74839,3.452046,2.37545,2.622904,0.269652,1.923007,1.329316,0.311576,1.255975
7/24/2000,17.88398693,-1.838235294,-1.216013072,-1.041133845,0.254357298,0.588665291,1.89021,0.16956,2.160986,2.462971,0.79906,2.954857,1.74839,3.452046,2.37545,2.622904,0.269652,1.923007,1.329316,0.311576,1.255975
7/25/2000,20.0245098,-1.725490197,-1.364379085,-0.96582836,0.45043573,0.697024425,1.89021,0.16956,2.160986,2.462971,0.79906,2.954857,1.74839,3.452046,2.37545,2.622904,0.269652,1.923007,1.329316,0.311576,1.255975
7/26/2000,21.38071895,0.423928833,0.814479638,-0.068556408,0.177015251,1.07370141,1.89021,0.16956,2.160988,2.463006,0.79906,2.954857,1.748411,3.452046,2.37545,2.622904,0.269652,1.923102,1.329378,0.311576,1.25598
7/27/2000,21.39705882,1.798293392,1.760306687,-0.293762432,-1.325163398,2.800567596,1.89021,0.16956,2.16147,2.463206,0.79906,2.954988,1.748411,3.452046,2.375632,2.623035,0.269652,1.923102,1.329378,0.311576,1.25598
7/28/2000,21.83006536,3.002904863,2.02237305,0.900113668,-0.873638346,1.816176469,1.89021,0.16956,2.16153,2.463504,0.79906,2.955036,1.748412,3.452049,2.375653,2.623037,0.269652,1.923102,1.329378,0.311576,1.25598
7/29/2000,20.9006734,2.011784511,0.985214463,-0.805675805,-0.718100546,1.636784512,1.89021,0.16956,2.16153,2.463504,0.79906,2.955036,1.748412,3.452049,2.375653,2.623037,0.269652,1.923102,1.329378,0.311576,1.25598
7/30/2000,21.14379085,2.359068626,0.403050109,-0.876411171,-0.513297272,0.713235294,1.89021,0.16956,2.16153,2.463504,0.79906,2.955036,1.748412,3.452049,2.375653,2.623037,0.269652,1.923102,1.329378,0.311576,1.25598
7/31/2000,21.97811448,0.002805834,0.31144781,-0.497730934,0.431818181,0.894781144,1.89021,0.16956,2.16153,2.463504,0.79906,2.955036,1.748412,3.452049,2.375653,2.623037,0.269652,1.923102,1.329378,0.311576,1.25598
8/1/2000,22.58169935,-0.918300653,-0.821078432,-0.410724896,1.345140207,0.317810457,1.89021,0.16956,2.16153,2.463504,0.79906,2.955036,1.748412,3.452049,2.375653,2.623037,0.269652,1.923102,1.329378,0.311576,1.25598
8/2/2000,22.53267974,1.199346403,1.530695611,1.232174688,-0.334703774,0.991013072,1.89021,0.16956,2.16153,2.463504,0.79906,2.955036,1.748412,3.452049,2.375653,2.623037,0.269652,1.923102,1.329378,0.311576,1.25598
8/3/2000,18.36700337,0.617003367,-0.402837903,-0.092592594,-1.668838927,1.561447811,1.89021,0.16956,2.16153,2.463504,0.79906,2.955036,1.748412,3.452049,2.375653,2.623037,0.269652,1.923102,1.329378,0.311576,1.25598
8/4/2000,18.66161616,-0.643939394,-0.872113998,-2.310606062,-0.021179537,0.689393938,1.89021,0.16956,2.16153,2.463504,0.79906,2.955036,1.748412,3.452049,2.375653,2.623037,0.269652,1.923102,1.329378,0.311576,1.25598
8/5/2000,20.55555556,-1.027777777,-0.064102564,0.277777778,-0.055555556,0.888888889,1.89021,0.16956,2.16153,2.463504,0.79906,2.955036,1.748412,3.452049,2.375653,2.623037,0.269652,1.923102,1.329378,0.311576,1.25598
8/6/2000,19.73905724,-1.483164984,-1.207444818,-3.000841751,0.081649831,1.391835017,1.89021,0.16956,2.162113,2.463504,0.79906,2.955036,1.748412,3.452049,2.376111,2.623061,0.269652,1.923102,1.329378,0.311576,1.25598
8/7/2000,22.19771242,0.503267973,1.810807656,-0.756833036,-1.476122707,1.989379087,1.89021,0.16956,2.162113,2.463504,0.79906,2.955036,1.748412,3.452049,2.376111,2.623061,0.269652,1.923102,1.329378,0.311576,1.25598
8/8/2000,23.22712418,3.088235294,2.324346406,-0.409239453,-0.608001265,2.143790851,1.89021,0.16956,2.162113,2.463504,0.79906,2.955036,1.748412,3.452049,2.376111,2.623061,0.269652,1.923102,1.329378,0.311576,1.25598
8/9/2000,22.62254902,3.455882353,2.52334267,-0.571895426,-1.795013706,2.650326798,1.89021,0.16956,2.162113,2.463504,0.79906,2.955036,1.748412,3.452049,2.376111,2.623061,0.269652,1.923102,1.329378,0.311576,1.25598
8/10/2000,21.02124183,1.113834423,1.775210085,-0.6580511,-0.896320893,2.201797387,1.89021,0.16956,2.162113,2.463504,0.79906,2.955036,1.748412,3.452049,2.376111,2.623061,0.269652,1.923102,1.329378,0.311576,1.25598
8/11/2000,21.25420875,0.606060605,0.44071669,-0.3493266,-0.995791247,1.990319864,1.89021,0.16956,2.162113,2.463504,0.79906,2.955036,1.748412,3.452049,2.376111,2.623061,0.269652,1.923102,1.329378,0.311576,1.25598
8/12/2000,20.67340067,-1.240179574,-2.414206164,-1.384680135,0.478956229,0.409511785,1.89021,0.16956,2.162113,2.463504,0.79906,2.955036,1.748412,3.452049,2.376111,2.623061,0.269652,1.923102,1.329378,0.311576,1.25598
8/13/2000,22.31481481,0.216049383,-0.267489713,-1.485690237,0.509259259,1.273148148,1.89021,0.16956,2.162113,2.463504,0.79906,2.955036,1.748412,3.452049,2.376111,2.623061,0.269652,1.923102,1.329378,0.311576,1.25598
8/14/2000,22.78619529,3.50841751,1.747100636,-0.787037037,-0.457532312,1.50841751,1.890905,0.16956,2.166194,2.465783,0.79906,2.955694,1.748828,3.452164,2.377222,2.623277,0.269652,1.923329,1.32942,0.311576,1.256615
8/15/2000,23.35784314,3.024509804,1.629448076,-0.316399286,-1.050759013,1.566176472,1.891933,0.16956,2.185703,2.484336,0.79906,2.956032,1.758172,3.456404,2.386153,2.624283,0.269652,1.95059,1.330499,0.311576,1.260199
8/16/2000,19.6043771,2.465488216,3.086519962,1.637205388,-2.331106767,2.78493266,1.891937,0.16956,2.188409,2.48639,0.79906,2.956041,1.758446,3.456473,2.387065,2.624372,0.269652,1.950758,1.330587,0.311576,1.260503
8/17/2000,17.72875817,1.062091503,1.607726426,0.973707665,-1.303499893,1.353758171,1.89199,0.16956,2.190871,2.487598,0.79906,2.95673,1.758457,3.456474,2.388214,2.62695,0.269652,1.95078,1.330624,0.311576,1.260532
8/18/2000,15.62289562,-0.488215489,-0.477927422,-2.89983165,-0.864559574,0.56734007,1.89199,0.16956,2.190871,2.487598,0.79906,2.95673,1.758457,3.456474,2.388214,2.626978,0.269652,1.95078,1.330624,0.311576,1.260532
8/19/2000,17.003367,0.892255891,1.009777259,-0.787037037,-1.357744108,2.558922558,1.89199,0.16956,2.190871,2.487598,0.79906,2.95673,1.758457,3.456474,2.388214,2.626978,0.269652,1.95078,1.330624,0.311576,1.260532
8/20/2000,16.11111111,-0.416666667,-0.946502058,-1.54040404,-0.953703703,1.444444444,1.89199,0.16956,2.190871,2.487598,0.79906,2.95673,1.758457,3.456474,2.388214,2.626978,0.269652,1.95078,1.330624,0.311576,1.260532
8/21/2000,16.47058824,-0.918300653,-1.101428224,-1.774361259,-1.208623235,0.998366013,1.89199,0.16956,2.190871,2.487598,0.79906,2.95673,1.758457,3.456474,2.388214,2.626978,0.269652,1.95078,1.330624,0.311576,1.260532
8/22/2000,18.80718954,0.862745098,0.086951447,-1.811497327,-1.013598988,1.237745098,1.892071,0.16956,2.190878,2.487673,0.79906,2.95673,1.758457,3.456474,2.388336,2.627073,0.269652,1.95078,1.330624,0.311576,1.260532
8/23/2000,20.07352941,1.601307189,1.472338935,-1.100713012,-1.288477757,1.948529412,1.892071,0.16956,2.190883,2.487673,0.79906,2.956734,1.758457,3.456474,2.38834,2.627094,0.269652,1.95078,1.330624,0.311576,1.260532
8/24/2000,20.44934641,2.146877271,2.562441643,-0.851158644,-0.572158971,2.727124183,1.892071,0.16956,2.190883,2.487673,0.79906,2.956734,1.758457,3.456474,2.38834,2.627094,0.269652,1.95078,1.330624,0.311576,1.260532
8/25/2000,21.27104377,0.622895623,1.106434719,-1.178451177,-0.288096014,2.354377105,1.892071,0.16956,2.190885,2.487673,0.79906,2.956734,1.758457,3.456474,2.38834,2.627094,0.269652,1.95078,1.330624,0.311576,1.260532
8/26/2000,22.01178451,1.240179575,1.755374256,-0.526094275,-0.006734005,1.928451178,1.892071,0.16956,2.191055,2.487778,0.79906,2.956789,1.758553,3.456474,2.388463,2.627098,0.269652,1.95078,1.330661,0.311576,1.260692
8/27/2000,21.22053872,2.393378228,1.488028432,-0.332491583,-0.316498316,2.276094277,1.892071,0.16956,2.191055,2.487778,0.79906,2.956789,1.758553,3.456474,2.388463,2.627098,0.269652,1.95078,1.330661,0.311576,1.260692
8/28/2000,20.20424837,0.698075527,0.307129024,-0.868983956,-0.879981025,1.440359477,1.892071,0.16956,2.191055,2.487778,0.79906,2.956789,1.758553,3.456474,2.388463,2.627098,0.269652,1.95078,1.330661,0.311576,1.260692
8/29/2000,21.47058824,3.106390705,3.651658194,0.86452763,-1.092135779,2.984477124,1.892071,0.16956,2.191055,2.487778,0.79906,2.956789,1.758553,3.456474,2.388463,2.627098,0.269652,1.95078,1.330661,0.311576,1.260692
8/30/2000,19.07679739,1.076797385,1.412188332,-0.632798574,-1.980550285,2.757352942,1.892071,0.16956,2.191055,2.487778,0.79906,2.956789,1.758553,3.456474,2.388463,2.627098,0.269652,1.95078,1.330661,0.311576,1.260692
8/31/2000,20.80882353,0.419934642,-1.572128851,-6.021984551,-0.176839553,2.156045751,1.892071,0.16956,2.191213,2.487778,0.79906,2.956799,1.758553,3.456474,2.388563,2.627098,0.269652,1.95078,1.330661,0.311576,1.260692
6/1/2001,12.14409722,1.171874999,-1.645585317,-0.72613426,0.616319444,-0.619791667,4.463535,0.746363,4.862016,5.3039,1.334719,5.445837,3.691523,3.912405,5.111806,4.92076,1.043302,6.25486,3.701955,1.075383,3.674798
6/2/2001,11.78819445,3.115354939,2.143750001,0.838935187,-1.249439963,2.315972223,4.471792,0.746363,4.863111,5.304025,1.334719,5.445837,3.691523,3.912405,5.111837,4.92481,1.043302,6.25486,3.702073,1.075383,3.67509
6/3/2001,9.583333333,0.200617284,-0.202991452,-1.168981482,-0.040322581,1.291666666,4.472013,0.746363,4.863112,5.304025,1.334719,5.445837,3.691523,3.912405,5.111837,4.924822,1.043302,6.25486,3.702074,1.075383,3.67509
6/4/2001,10.42929293,1.123737374,-0.332023943,-0.704873737,0.203598485,0.970959596,4.472018,0.746363,4.863591,5.304026,1.334719,5.453563,3.691523,3.912405,5.111875,4.93145,1.043302,6.25486,3.702074,1.075383,3.675132
6/5/2001,10.86700337,1.2003367,-0.819504569,-0.463968854,1.205545034,-0.4246633,4.473279,0.746363,4.868281,5.304929,1.334719,5.505611,3.691523,3.912405,5.116048,4.982695,1.043302,6.25486,3.70293,1.075383,3.675569
6/6/2001,12.11279461,0.779461278,-0.833633959,-1.671973906,0.888836279,0.015572391,4.473279,0.746363,4.868297,5.304929,1.334719,5.505611,3.691523,3.912405,5.116048,4.982697,1.043302,6.25486,3.70293,1.075383,3.675569
6/7/2001,14.48653199,1.347643096,0.726611351,-1.844440236,0.623684764,0.847643097,4.473279,0.746363,4.868297,5.304929,1.334719,5.505611,3.691523,3.912405,5.116048,4.982697,1.043302,6.25486,3.70293,1.075383,3.675569
6/8/2001,15.50505051,0.032828282,0.832431457,-1.520319865,-0.415088383,1.71338384,4.473279,0.746363,4.868297,5.304929,1.334719,5.505611,3.691523,3.912405,5.116048,4.982697,1.043302,6.25486,3.70293,1.075383,3.675569
6/9/2001,18.44618056,0.637538581,-0.442708334,-2.201782408,0.014280914,1.043402777,4.473279,0.746363,4.868297,5.304929,1.334719,5.505611,3.691523,3.912405,5.116048,4.982697,1.043302,6.25486,3.70293,1.075383,3.675569
6/10/2001,20.74652778,2.660108026,-0.161591881,-0.746435186,-0.38250448,0.677083334,4.473279,0.746363,4.868297,5.304929,1.334719,5.505611,3.691523,3.912405,5.116048,4.982697,1.043302,6.254867,3.70293,1.075383,3.675569
6/11/2001,19.86928104,2.986564997,-0.130718955,-2.214144881,-1.476205067,1.397058821,4.476358,0.746363,4.879137,5.305636,1.334719,5.516564,3.691523,3.912405,5.120189,4.996075,1.043302,6.255103,3.70305,1.075383,3.675823
6/12/2001,22.30392157,4.896514162,2.139312516,0.058412309,-1.402675654,0.415032681,4.492344,0.746363,4.908322,5.3111,1.334719,5.54666,3.692078,3.912405,5.155397,5.037977,1.043302,6.255298,3.712209,1.075383,3.679125
6/13/2001,22.74509804,5.800653596,0.98583878,-1.468050108,0.210375817,0.967320262,4.495766,0.746407,4.947044,5.349529,1.334719,5.574572,3.726088,3.912519,5.201499,5.049203,1.043302,6.309191,3.727745,1.075383,3.692675
6/14/2001,25.00816993,8.218046479,2.98436041,1.015253267,-0.686274509,1.883169933,4.498632,0.746572,4.961141,5.369274,1.334794,5.593314,3.750719,3.912519,5.221441,5.062919,1.043302,6.385845,3.734527,1.075383,3.70736
6/15/2001,22.92929293,4.349046015,2.116535727,2.96415404,-1.50647096,1.484848485,4.498919,0.746572,4.961504,5.369504,1.334794,5.597091,3.750849,3.912519,5.221591,5.066693,1.043302,6.386227,3.734531,1.075383,3.707473
6/16/2001,17.75252525,0.738636365,0.808080809,-1.738030303,-0.903388726,1.183080807,4.498919,0.746572,4.961504,5.369504,1.334794,5.597091,3.750849,3.912519,5.221591,5.066693,1.043302,6.386227,3.734531,1.075383,3.707473
6/17/2001,18.5942761,2.205387208,2.44983165,-1.394103535,-0.886010644,2.219276094,4.499915,0.746572,4.964426,5.36971,1.334794,5.601489,3.750893,3.912519,5.222577,5.076998,1.043302,6.392046,3.734689,1.075383,3.707765
6/18/2001,20.53872054,5.816498315,2.051066218,-1.498131314,-0.989057239,2.580387205,4.507333,0.746572,4.978331,5.37362,1.334794,5.619656,3.752438,3.912673,5.237167,5.104553,1.043302,6.413098,3.739668,1.075383,3.712001
6/19/2001,20.95117845,5.59006734,3.302368926,0.245345117,-1.375210439,3.076178449,4.507333,0.746572,4.979123,5.374833,1.334794,5.619656,3.753445,3.913496,5.237235,5.104553,1.043302,6.424148,3.739787,1.075383,3.712508
6/20/2001,17.12121212,-0.073232324,0.732323233,-1.51290825,-0.873579545,1.676767677,4.507333,0.746572,4.979215,5.375086,1.334794,5.619656,3.753582,3.913871,5.237235,5.104553,1.043302,6.424966,3.73979,1.075383,3.712529
6/21/2001,19.34343434,3.871212121,2.577561328,0.824823232,-0.031565657,2.148989899,4.507333,0.746572,4.979353,5.37513,1.334794,5.619656,3.753623,3.913884,5.237235,5.104553,1.043302,6.425359,3.73979,1.075383,3.712558
6/22/2001,15.98484848,3.790404038,2.949134199,-0.381031145,-1.341540405,2.873737373,4.507333,0.746572,4.979353,5.37513,1.334794,5.619656,3.753623,3.913884,5.237235,5.104553,1.043302,6.425359,3.73979,1.075383,3.712558
6/23/2001,15.75757576,-0.199214366,0.024242425,-1.777285354,-0.013033562,1.271464647,4.507333,0.746572,4.979353,5.37513,1.334794,5.619656,3.753623,3.913884,5.237235,5.104553,1.043302,6.425359,3.73979,1.075383,3.712558
6/24/2001,18.67845118,-0.889450057,-0.599326599,-1.356132155,0.416802433,1.53956229,4.507333,0.746572,4.979353,5.37513,1.334794,5.619656,3.753623,3.913884,5.237235,5.104553,1.043302,6.425359,3.73979,1.075383,3.712558
6/25/2001,20.73529412,0.068627451,-1.764705882,-2.818039215,0.448835785,0.443627451,4.507333,0.746572,4.979353,5.37513,1.334794,5.619656,3.753623,3.913884,5.237235,5.104553,1.043302,6.425359,3.73979,1.075383,3.712558
6/26/2001,23.5620915,-0.882352942,-2.598622782,-1.403047386,1.287785947,-1.132352942,4.507333,0.746572,4.979353,5.37513,1.334794,5.619656,3.753623,3.913884,5.237235,5.104553,1.043302,6.425359,3.73979,1.075383,3.712558
6/27/2001,24.43627451,1.769607842,-1.198646125,-0.123818082,1.823427288,-0.980392157,4.507333,0.746572,4.979353,5.37513,1.334794,5.619656,3.753623,3.913884,5.237235,5.104553,1.043302,6.425359,3.73979,1.075383,3.712558
6/28/2001,23.88888889,4.444444444,-0.188492064,0.057777777,0.581597222,0.277777778,4.507333,0.746572,4.979353,5.37513,1.334794,5.619656,3.753623,3.913884,5.237235,5.104553,1.043302,6.425359,3.73979,1.075383,3.712558
6/29/2001,23.88047138,2.553310887,-0.444925444,-0.332584174,0.477693603,0.408249159,4.507333,0.746572,4.979353,5.37513,1.334794,5.619656,3.753623,3.913884,5.237235,5.104553,1.043302,6.425359,3.73979,1.075383,3.712558
6/30/2001,24.55387205,1.776094274,0.887205388,-0.955202022,0.602259152,1.303872055,4.507333,0.746572,4.979353,5.37513,1.334794,5.619656,3.753623,3.913884,5.237235,5.104553,1.043302,6.425359,3.73979,1.075383,3.712558
7/1/2001,22.22222222,4.305555554,4.855555555,3.93537037,-1.458333334,3.541666664,4.507333,0.746572,4.979353,5.37513,1.334794,5.619656,3.753623,3.913884,5.237235,5.104553,1.043302,6.425359,3.73979,1.075383,3.712558
7/2/2001,13.3496732,0.201525055,-0.045388526,-1.43041939,-0.59129902,1.585784314,4.507333,0.746572,4.979353,5.37513,1.334794,5.619656,3.753623,3.913884,5.237235,5.104553,1.043302,6.425359,3.73979,1.075383,3.712558
7/3/2001,16.38047138,0.423681257,0.080868206,-4.869667508,-0.546611953,2.686026937,4.507333,0.746572,4.979353,5.37513,1.334794,5.619656,3.753623,3.913884,5.237235,5.104553,1.043302,6.425359,3.73979,1.075383,3.712558
7/4/2001,21.73400673,3.554994386,2.367340066,-0.268261784,-0.531618266,2.525673399,4.507333,0.746572,4.979353,5.37513,1.334794,5.619656,3.753623,3.913884,5.237235,5.104553,1.043302,6.425359,3.73979,1.075383,3.712558
7/5/2001,18.12289562,2.539562288,3.287504676,0.402849325,-2.015993266,3.303451177,4.507333,0.746572,4.979353,5.37513,1.334794,5.619656,3.753623,3.913884,5.237235,5.104553,1.043302,6.425359,3.73979,1.075383,3.712558
7/6/2001,15.58922559,-1.882996632,0.58922559,-1.806515151,-1.337857742,1.825336701,4.507333,0.746572,4.979353,5.37513,1.334794,5.619656,3.753623,3.913884,5.237235,5.104553,1.043302,6.425359,3.73979,1.075383,3.712558
7/7/2001,19.65488215,-0.561167229,-0.756228958,-4.557895623,-0.479526448,2.168771042,4.507333,0.746572,4.979353,5.37513,1.334794,5.619656,3.753623,3.913884,5.237235,5.104553,1.043302,6.425359,3.73979,1.075383,3.712558
7/8/2001,22.52525253,-0.03647587,0.880808081,-2.220303031,-0.781199087,2.136363636,4.507333,0.746572,4.979353,5.37513,1.334794,5.619656,3.753623,3.913884,5.237235,5.104553,1.043302,6.425359,3.73979,1.075383,3.712558
7/9/2001,24.73856209,1.016339869,1.911181139,-0.65491013,-0.981924021,2.405228758,4.507333,0.746572,4.979353,5.37513,1.334794,5.619656,3.753623,3.913884,5.237235,5.104553,1.043302,6.425359,3.73979,1.075383,3.712558
7/10/2001,24.79575163,2.990196079,3.277894491,0.559640521,-0.898692811,2.490196078,4.507333,0.746572,4.979353,5.37513,1.334794,5.619656,3.753623,3.913884,5.237235,5.104553,1.043302,6.425359,3.73979,1.075383,3.712558
7/11/2001,20.28594771,2.199527958,2.607376283,0.205114379,-1.293913399,2.688725491,4.507333,0.746572,4.979353,5.37513,1.334794,5.619656,3.753623,3.913884,5.237235,5.104553,1.043302,6.425359,3.73979,1.075383,3.712558
7/12/2001,18.90522876,0.602759621,0.909197013,-1.534539762,-0.895118464,1.919117647,4.507333,0.746572,4.979353,5.37513,1.334794,5.619656,3.753623,3.913884,5.237235,5.104553,1.043302,6.425359,3.73979,1.075383,3.712558
7/13/2001,19.36868687,1.127946128,0.569083693,-1.186868687,-0.961174243,1.840909091,4.507333,0.746572,4.979353,5.37513,1.334794,5.619656,3.753623,3.913884,5.237235,5.104553,1.043302,6.425359,3.73979,1.075383,3.712558
7/14/2001,20.79124579,-1.465698653,-0.542087541,-1.315189394,-0.14065385,1.041245792,4.507333,0.746572,4.979353,5.37513,1.334794,5.619656,3.753623,3.913884,5.237235,5.104553,1.043302,6.425359,3.73979,1.075383,3.712558
7/15/2001,23.29124579,1.562850728,-0.351916602,-0.713522726,0.280493103,0.944023569,4.507333,0.746572,4.979353,5.37513,1.334794,5.619656,3.753623,3.913884,5.237235,5.104553,1.043302,6.425359,3.73979,1.075383,3.712558
7/16/2001,23.19444444,2.444444443,0.468106996,-0.347175926,-0.121527778,1.263888887,4.507333,0.746572,4.979353,5.37513,1.334794,5.619656,3.753623,3.913884,5.237235,5.104553,1.043302,6.425359,3.73979,1.075383,3.712558
7/17/2001,23.9869281,4.348039215,0.663515406,-0.851220044,-0.231821896,0.959150326,4.507333,0.746572,4.979383,5.37513,1.334794,5.619664,3.753623,3.913884,5.237261,5.104565,1.043302,6.425359,3.739794,1.075383,3.712558
